Account,date,daily_pnl,classification,value,win_rate,avg_trade_size,num_trades,long_short_ratio,leverage_proxy,daily_volume,profit_per_trade,Crossed,frequency_segment,consistency_segment,profitable_day,leverage_segment
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-18,0.0,Fear,33.0,0.0,1514.5613793103448,58,0.0,0.023546687521504458,87844.56,0.0,0.0,moderate,inconsistent,False,low_leverage
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-26,0.0,Greed,65.0,0.0,838.0906060606061,132,0.0,0.007580799557646133,110627.96,0.0,0.0,moderate,inconsistent,False,low_leverage
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-29,0.0,Greed,60.0,0.0,2655.1648148148147,54,0.0,0.017126314312444837,143378.9,0.0,0.6481481481481481,moderate,inconsistent,False,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-11-30,8.570313,Extreme Greed,84.0,0.125,249.58375,8,7.0,23.3417648931424,1996.67,1.071289125,0.75,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-01,197.422418,Extreme Greed,81.0,0.5,358.71500000000003,4,1.0,1.9472332676148343,1434.8600000000001,49.3556045,0.75,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-03,30.727222,Extreme Greed,76.0,0.023809523809523808,330.0188095238095,42,1.625,42.30484567424003,13860.79,0.7316005238095238,0.7380952380952381,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-04,910.584797,Extreme Greed,78.0,0.13725490196078433,795.8152941176471,102,0.6190476190476191,4.1650252566620045,81173.16,8.927301931372549,0.6568627450980392,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-05,3174.023699,Extreme Greed,84.0,0.36551724137931035,587.6594137931035,290,1.0,30.54180455076215,170421.23,10.944909306896552,0.7827586206896552,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-06,514.886454,Greed,72.0,0.2962962962962963,1009.2267592592593,108,1.297872340425532,39.724544158262624,108996.49,4.767467166666666,0.8888888888888888,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-07,1040.616939,Extreme Greed,75.0,0.35,580.1653888888889,180,0.8556701030927835,64.43162479462646,104429.77,5.781205216666667,0.8388888888888889,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-08,227.072158,Extreme Greed,79.0,0.36231884057971014,423.3769565217391,69,0.9166666666666666,12.99064120969313,29213.01,3.29090084057971,0.7971014492753623,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-09,311.290605,Extreme Greed,78.0,0.34545454545454546,399.53854545454544,55,1.391304347826087,23.00645457371634,21974.62,5.659829181818182,0.8,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-10,1474.670598,Extreme Greed,78.0,0.36813186813186816,512.06510989011,182,1.4931506849315068,140.61635603509083,93195.85,8.102585703296702,0.7857142857142857,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-11,1157.689489,Greed,74.0,0.3353846153846154,307.6034769230769,325,0.5625,16.32303936037643,99971.13,3.562121504615385,0.5907692307692308,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-12,574.398074,Extreme Greed,83.0,0.2893081761006289,458.38842767295597,159,0.8928571428571429,78.55543716397321,72883.76,3.6125665031446537,0.8742138364779874,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-13,587.630504,Extreme Greed,76.0,0.35135135135135137,573.9341216216217,148,1.1142857142857143,86.94174471186733,84942.25,3.970476378378378,0.8108108108108109,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-14,1178.021061,Extreme Greed,83.0,0.45161290322580644,488.356935483871,62,1.3846153846153846,90.11360665706601,30278.13,19.000339693548387,0.7580645161290323,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-15,10303.889423,Extreme Greed,80.0,0.40331491712707185,622.4760773480663,181,1.0804597701149425,30.55819795997223,112668.17,56.92756587292818,0.8729281767955801,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-16,333.398209,Extreme Greed,83.0,0.29347826086956524,574.7419565217391,92,0.6428571428571429,129.9012410740588,52876.26,3.6238935760869566,0.8695652173913043,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-17,21172.081622,Extreme Greed,87.0,0.29292929292929293,327.79242424242426,396,0.6032388663967612,20.28495911439047,129805.8,53.464852580808085,0.5782828282828283,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-18,3311.822419,Extreme Greed,81.0,0.2079646017699115,380.76508849557524,226,1.073394495412844,32.635857394831746,86052.91,14.6540815,0.8495575221238938,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-19,3491.018544,Extreme Greed,75.0,0.4666666666666667,427.7865185185185,135,1.2131147540983607,22.080382431606864,57751.18,25.85939662222222,0.7333333333333333,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-20,6049.6938279999995,Greed,74.0,0.421875,718.267421875,128,1.206896551724138,116.4061964114224,91938.23,47.263233031249996,0.75,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-21,7454.276452,Greed,73.0,0.37554585152838427,475.0544978165939,229,0.4049079754601227,47.401153783227635,108787.48,32.55142555458515,0.7729257641921398,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-22,1063.854341,Greed,73.0,0.29411764705882354,441.9328431372549,102,1.04,23.19756086888268,45077.15,10.429944519607844,0.696078431372549,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-23,4704.4420789999995,Greed,70.0,0.39711934156378603,478.66473251028805,486,0.944,40.97404142956397,232631.06,9.679921973251028,0.668724279835391,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-24,1506.989241,Greed,73.0,0.4214876033057851,393.04826446280987,121,0.8615384615384616,65.28476484599003,47558.84,12.454456537190083,0.7272727272727273,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-25,271.246809,Greed,73.0,0.30303030303030304,434.2566666666667,99,0.7068965517241379,39.68742766651172,42991.41,2.7398667575757574,0.7878787878787878,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-26,9136.439892,Extreme Greed,79.0,0.35,875.6657499999999,160,0.40350877192982454,0.36043456880930985,140106.52,57.102749325000005,0.56875,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-27,1473.2450880000001,Greed,74.0,0.6086956521739131,439.5926086956522,115,1.5555555555555556,12.115447131533807,50553.15,12.810826852173914,0.3652173913043478,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-28,74.156745,Greed,72.0,0.23255813953488372,286.27116279069764,43,0.30303030303030304,5.909193051880621,12309.66,1.724575465116279,0.3953488372093023,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-29,1609.679253,Greed,73.0,0.42391304347826086,473.0703260869565,92,1.0909090909090908,66.2647687505362,43522.47,17.496513619565217,0.41304347826086957,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-30,240.749155,Greed,65.0,0.5084745762711864,530.9594915254237,59,1.565217391304348,37.69740067210205,31326.61,4.080494152542373,0.6949152542372882,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-31,97.688169,Greed,64.0,0.0707070707070707,541.9542424242425,99,0.5230769230769231,114.34777129206873,53653.47,0.9867491818181818,0.5555555555555556,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-01,17.784696,Greed,66.0,0.1875,632.90125,16,1.2857142857142858,242.8242297328286,10126.42,1.1115435,1.0,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-02,677.276764,Greed,70.0,0.4777777777777778,548.5241111111111,90,0.5,66.62526726132208,49367.17,7.525297377777777,0.6888888888888889,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-03,846.655814,Greed,74.0,0.23529411764705882,321.5754901960784,102,1.0,15.97463137289594,32800.7,8.300547196078432,0.7549019607843137,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-04,73.451675,Greed,73.0,0.2631578947368421,628.7080701754386,57,0.5405405405405406,115.11405962138794,35836.36,1.2886258771929824,0.9473684210526315,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-05,8.594753,Greed,72.0,0.10526315789473684,439.9673684210526,38,0.02702702702702703,20.7301533309407,16718.76,0.2261777105263158,0.39473684210526316,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-06,559.643925,Extreme Greed,76.0,0.20238095238095238,414.94607142857143,84,0.47368421052631576,15.887022553886792,34855.47,6.6624276785714285,0.5238095238095238,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-07,289.257865,Extreme Greed,78.0,0.775,1311.98475,40,3.0,47.063391745364484,52479.39,7.231446624999999,0.75,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-08,1377.989592,Greed,70.0,0.3155080213903743,524.9171122994652,187,2.0161290322580645,79.25179397506116,98159.5,7.3689282994652405,0.679144385026738,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-09,279.587921,Greed,69.0,0.18947368421052632,498.5522105263158,95,0.9,114.39450133583598,47362.46,2.943030747368421,0.5789473684210527,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-10,-271.259943,Neutral,50.0,0.26804123711340205,586.3769072164948,97,0.6724137931034483,137.09624633690655,56878.56,-2.796494257731959,0.6494845360824743,moderate,consistent,False,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-11,71.39075800000003,Greed,69.0,0.1794871794871795,484.43128205128204,39,0.6956521739130435,3.07387263000955,18892.82,1.8305322564102573,0.6410256410256411,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-12,103.67729899999999,Greed,62.0,0.13636363636363635,282.01,44,0.29411764705882354,22.185702355005372,12408.44,2.3563022499999997,0.5,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-13,218.429393,Greed,61.0,0.11940298507462686,540.2710447761193,67,0.717948717948718,6.005216061633298,36198.159999999996,3.2601401940298507,0.7014925373134329,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-14,992.803005,Greed,63.0,0.31645569620253167,484.3945569620253,79,0.6458333333333334,76.15089512133342,38267.17,12.567126645569621,0.6455696202531646,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-15,361.155853,Greed,70.0,0.375,792.0838888888889,72,0.3090909090909091,64.50184863313918,57030.04,5.016053513888888,0.5138888888888888,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-16,319.22369499999996,Extreme Greed,75.0,0.26136363636363635,467.3454545454546,88,0.31343283582089554,35.110209872149085,41126.4,3.6275419886363633,0.5909090909090909,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-17,498.16985999999997,Extreme Greed,75.0,0.5,558.7280000000001,50,0.6666666666666666,4.676305190808538,27936.4,9.9633972,0.64,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-18,307.105046,Extreme Greed,77.0,0.5,583.8729411764706,34,1.125,47.264530639426596,19851.68,9.032501352941177,0.7941176470588235,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-19,541.742729,Extreme Greed,77.0,0.37037037037037035,855.0277777777778,27,1.25,11.980432376621222,23085.75,20.06454551851852,0.7037037037037037,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-20,2262.94445,Extreme Greed,76.0,0.5606060606060606,1131.5053030303031,66,2.473684210526316,58.199521474624625,74679.35,34.28703712121212,0.8333333333333334,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-21,287.821918,Extreme Greed,76.0,0.46153846153846156,645.536153846154,13,2.25,162.451858379817,8391.970000000001,22.140147538461537,0.46153846153846156,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-22,2867.6138889999997,Extreme Greed,84.0,0.35714285714285715,587.97,98,0.32432432432432434,18.302254327624993,57621.06,29.26136621428571,0.826530612244898,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-23,420.491149,Extreme Greed,75.0,0.46153846153846156,501.15999999999997,26,2.7142857142857144,9.464013102684318,13030.16,16.1727365,0.6153846153846154,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-24,553.5255989999999,Extreme Greed,75.0,0.45,583.839,40,2.3333333333333335,0.30077819931350586,23353.56,13.838139974999999,0.65,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-25,416.148576,Extreme Greed,75.0,0.5555555555555556,607.7458333333333,36,1.1176470588235294,96.33233582058729,21878.85,11.559682666666667,0.7777777777777778,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-26,535.938645,Greed,73.0,0.8888888888888888,586.3983333333333,18,0.2857142857142857,0.26877786967575046,10555.17,29.774369166666663,0.8333333333333334,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-27,1295.825632,Greed,71.0,0.40963855421686746,600.4903614457832,83,4.1875,83.37997924453121,49840.7,15.612357012048193,0.8795180722891566,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-28,475.702642,Greed,72.0,0.627906976744186,577.776511627907,43,0.22857142857142856,39.93773378958176,24844.39,11.062852139534884,0.627906976744186,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-29,41.935052,Greed,72.0,0.21428571428571427,446.21642857142854,14,13.0,67.59587201350935,6247.03,2.995360857142857,0.35714285714285715,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-30,783.829317,Greed,70.0,0.4318181818181818,634.8495454545455,44,0.1,5.6555540292975,27933.38,17.81430265909091,0.6590909090909091,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-31,488.582241,Extreme Greed,76.0,0.40350877192982454,426.12614035087717,57,0.2391304347826087,42.29478654167164,24289.19,8.571618263157895,0.7543859649122807,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,526.448209,Greed,68.0,0.696969696969697,490.5812121212121,33,2.3,35.47917371449378,16189.18,15.95297603030303,0.696969696969697,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,-782.6517170000001,Greed,60.0,0.25,475.55675925925925,108,3.32,29.920083897438573,51360.13,-7.246775157407408,0.7037037037037037,moderate,consistent,False,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,2440.916534,Fear,44.0,0.4010989010989011,633.5157142857142,182,1.4594594594594594,112.93217509456352,115299.86,13.411629307692307,0.7967032967032966,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,874.3810560000001,Greed,72.0,0.47058823529411764,389.9655882352941,34,0.7,34.483900576515815,13258.83,25.717089882352944,0.7352941176470589,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-05,32.72269,Neutral,54.0,0.3333333333333333,431.90000000000003,3,2.0,244.19304499315788,1295.7,10.907563333333334,1.0,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-06,922.6724320000001,Neutral,49.0,0.23809523809523808,414.6168253968254,63,1.625,55.39396513053936,26120.86,14.64559415873016,0.746031746031746,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-07,126.11297599999999,Fear,44.0,0.8235294117647058,288.2288235294118,17,1.125,0.10560464661838005,4899.89,7.418410352941176,0.5294117647058824,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-08,78.902492,Fear,44.0,0.22727272727272727,532.6045454545455,22,6.333333333333333,113.19266053441044,11717.3,3.586476909090909,0.9545454545454546,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-09,378.027954,Neutral,46.0,0.7586206896551724,352.76931034482755,29,0.45,9.719924790990786,10230.31,13.035446689655172,0.9310344827586207,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,4.42722,Fear,43.0,0.3333333333333333,521.32,6,0.0,0.5732552002822373,3127.92,0.73787,0.3333333333333333,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-11,314.918282,Neutral,47.0,0.4117647058823529,456.26176470588234,17,0.4166666666666667,107.77618792232414,7756.45,18.524604823529412,0.8235294117647058,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-12,117.09923500000001,Neutral,46.0,0.8,661.658,5,1.5,204.89018399612104,3308.29,23.419847,1.0,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-13,534.854304,Neutral,50.0,0.574468085106383,383.71595744680855,47,0.3055555555555556,41.301589906547065,18034.65,11.379878808510638,0.6595744680851063,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-14,-10.630689999999959,Neutral,48.0,0.6808510638297872,315.5821276595745,47,0.34285714285714286,0.8473075349306455,14832.36,-0.2261848936170204,0.7872340425531915,moderate,consistent,False,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-15,231.07204,Neutral,50.0,0.23809523809523808,367.2038095238095,21,1.1,20.561543100173818,7711.28,11.003430476190475,0.6190476190476191,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-16,278.922501,Neutral,54.0,0.4146341463414634,396.6439024390244,41,3.1,0.29312585543131314,16262.4,6.802987829268293,0.9024390243902439,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-17,19.482565,Neutral,51.0,0.38461538461538464,392.2353846153846,13,2.25,15.234386609913676,5099.0599999999995,1.4986588461538461,0.6923076923076923,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-18,336.64107,Neutral,47.0,0.37037037037037035,415.7527777777778,54,2.375,35.94142721828758,22450.65,6.234093888888889,0.6851851851851852,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,89.261197,Fear,44.0,0.2727272727272727,303.90090909090907,22,6.333333333333333,34.72964297336694,6685.82,4.057327136363636,0.7727272727272727,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-20,168.023469,Neutral,49.0,0.8461538461538461,378.7576923076923,13,1.1666666666666667,1.369801513674653,4923.85,12.924882230769231,1.0,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,165.776644,Greed,55.0,0.7333333333333333,301.59066666666666,15,0.6666666666666666,27.097422376259782,4523.86,11.051776266666668,0.9333333333333333,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-22,31.523152,Neutral,49.0,0.1111111111111111,343.53666666666663,18,0.5,91.94723156954066,6183.66,1.7512862222222223,0.5555555555555556,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-23,122.057796,Neutral,50.0,0.7142857142857143,369.9928571428572,7,6.0,0.2599129383232638,2589.9500000000003,17.436828,0.8571428571428571,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-24,437.185458,Neutral,49.0,0.3793103448275862,543.7444827586207,29,6.25,21.562221573919306,15768.59,15.075360620689654,0.5862068965517241,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,3455.584856,Fear,25.0,0.3684210526315789,512.5179473684211,190,2.7254901960784315,78.05848737074108,97378.41,18.187288715789474,0.5736842105263158,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,-200.798196,Extreme Fear,21.0,0.10714285714285714,603.3185714285713,28,0.16666666666666666,149.94689951409254,16892.92,-7.171364142857143,0.6428571428571429,moderate,consistent,False,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,-195.841458,Extreme Fear,10.0,0.05555555555555555,330.11833333333334,18,0.6363636363636364,186.210283047878,5942.13,-10.880080999999999,0.7777777777777778,moderate,consistent,False,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,933.170538,Extreme Fear,16.0,0.36619718309859156,514.1759154929578,71,1.9583333333333333,148.65805498416051,36506.49,13.143247014084507,0.6197183098591549,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,109.593094,Extreme Fear,20.0,0.4444444444444444,617.1918518518519,27,0.22727272727272727,246.33589297569148,16664.18,4.059003481481481,0.6666666666666666,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,349.12092600000005,Fear,26.0,0.38095238095238093,1106.6938095238095,21,0.16666666666666666,573.3691468404598,23240.57,16.624806000000003,0.42857142857142855,moderate,consistent,True,high_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,376.017126,Fear,33.0,0.36363636363636365,591.2160606060606,33,0.2692307692307692,146.44463785376334,19510.13,11.394458363636364,0.9090909090909091,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,444.266681,Extreme Fear,15.0,0.21875,502.8234375,32,31.0,100.56938637123525,16090.35,13.88333378125,0.875,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,423.18325600000003,Extreme Fear,20.0,0.2857142857142857,550.0914285714285,21,1.625,152.71217582892996,11551.92,20.15158361904762,0.42857142857142855,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,102.92652,Fear,25.0,0.5,742.9966666666666,12,0.5,239.68150971188868,8915.96,8.57721,0.75,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,781.670551,Fear,34.0,0.25806451612903225,463.668064516129,62,2.263157894736842,95.29119797058802,28747.42,12.607589532258066,0.7580645161290323,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,119.3611,Fear,28.0,0.22580645161290322,449.9274193548387,31,5.2,7.52009120841945,13947.75,3.850358064516129,0.41935483870967744,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,0.0,Fear,27.0,0.0,827.6537500000001,8,0.0,7.145078649406495,6621.2300000000005,0.0,0.25,moderate,consistent,False,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,0.0,Extreme Fear,20.0,0.0,734.3568750000001,16,0.0,3.469405268227008,11749.710000000001,0.0,0.8125,moderate,consistent,False,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,266.837111,Extreme Fear,24.0,0.125,504.60375,32,2.2,24.194361096888994,16147.32,8.33865971875,0.8125,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,78.714444,Fear,34.0,0.42857142857142855,738.5457142857142,7,0.0,35.14009047108848,5169.82,11.24492057142857,1.0,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,-1.2672399999999993,Neutral,45.0,0.2222222222222222,364.46555555555557,9,8.0,33.789326912455635,3280.19,-0.14080444444444437,0.6666666666666666,moderate,consistent,False,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,202.313183,Neutral,46.0,0.8333333333333334,837.4561111111111,36,0.09090909090909091,25.695743510584087,30148.420000000002,5.6198106388888895,0.8888888888888888,moderate,consistent,True,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,-6.342484000000001,Fear,30.0,0.2857142857142857,569.8328571428572,7,6.0,74.69100994795963,3988.83,-0.9060691428571429,0.8571428571428571,moderate,consistent,False,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,-31.277088,Fear,32.0,0.0,705.3433333333334,3,0.0,494.021955816102,2116.03,-10.425696,0.6666666666666666,moderate,consistent,False,high_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,-2.8135689999999993,Fear,32.0,0.16666666666666666,485.3908333333334,12,0.09090909090909091,57.81203724222599,5824.6900000000005,-0.23446408333333327,0.8333333333333334,moderate,consistent,False,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,-147.78931200000002,Neutral,49.0,0.7,769.2385,20,0.8181818181818182,416.9553812017037,15384.77,-7.389465600000001,0.8,moderate,consistent,False,medium_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,39.1247,Fear,31.0,0.3333333333333333,494.46000000000004,6,0.5,3.8634652792652804,2966.76,6.520783333333333,0.8333333333333334,moderate,consistent,True,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,-1184.046158,Fear,32.0,0.0,340.78363636363633,11,0.0,0.10872818983603473,3748.62,-107.64055981818183,0.6363636363636364,moderate,consistent,False,low_leverage
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,0.0,Fear,30.0,0.0,374.475,2,0.0,0.009593946256144582,748.95,0.0,1.0,moderate,consistent,False,low_leverage
